Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,res1H,res1A,res5H,res5A,res20H,res20A,HomeWin,ScoreDraw
E3,2006/04/08,Carlisle,Grimsby,1,0,H,0,0,D,7.0,11.0,5.0,7.0,7.0,10.0,3.0,7.0,1.0,2.0,0.0,0.0,1,1,1.0,0.6000000000000001,0.55,0.35000000000000003,1,0
E3,2006/04/08,Cheltenham,Stockport,3,3,D,1,1,D,14.0,8.0,9.0,5.0,12.0,14.0,7.0,3.0,0.0,4.0,0.0,0.0,-1,-1,0.0,-0.2,0.2,-0.25,0,1
E3,2006/04/08,Leyton Orient,Boston,2,0,H,0,0,D,11.0,6.0,4.0,2.0,9.0,16.0,5.0,5.0,0.0,2.0,0.0,0.0,0,1,0.0,-0.2,-0.1,0.05,1,0
E3,2006/04/08,Lincoln,Mansfield,1,1,D,0,0,D,4.0,11.0,2.0,5.0,17.0,8.0,5.0,3.0,1.0,3.0,0.0,0.0,-1,1,0.0,0.8,0.15,0.05,0,1
E3,2006/04/08,Macclesfield,Wycombe,2,1,H,1,0,H,11.0,13.0,7.0,5.0,8.0,10.0,2.0,5.0,2.0,0.0,0.0,0.0,0,-1,0.0,-0.2,0.15,0.1,1,0
E3,2006/04/08,Northampton,Rochdale,2,2,D,2,0,H,11.0,11.0,7.0,6.0,15.0,15.0,3.0,8.0,0.0,1.0,0.0,0.0,1,-1,0.2,-0.2,0.3,-0.25,0,1
E3,2006/04/08,Oxford,Chester,0,1,A,0,1,A,4.0,7.0,2.0,4.0,9.0,12.0,2.0,4.0,1.0,2.0,0.0,0.0,-1,1,-0.2,-0.4,-0.4,-0.4,0,0
E3,2006/04/08,Torquay,Darlington,1,2,A,1,0,H,11.0,14.0,4.0,5.0,11.0,12.0,4.0,7.0,0.0,2.0,0.0,0.0,-1,1,-0.4,-0.2,-0.2,0.1,0,0
E3,2006/04/09,Wrexham,Shrewsbury,1,2,A,0,2,A,10.0,7.0,3.0,3.0,15.0,15.0,7.0,4.0,3.0,3.0,1.0,1.0,-1,1,-0.2,0.0,-0.05,0.1,0,0
E3,2006/04/12,Chester,Wrexham,2,1,H,0,0,D,4.0,2.0,2.0,1.0,13.0,10.0,5.0,5.0,2.0,2.0,0.0,0.0,1,-1,-0.2,0.0,-0.55,-0.05,1,0
E3,2006/04/15,Bristol Rvs,Carlisle,1,1,D,0,0,D,13.0,12.0,4.0,6.0,8.0,10.0,3.0,4.0,2.0,0.0,0.0,0.0,-1,1,-0.6000000000000001,1.0,0.05,0.5,0,1
E3,2006/04/15,Chester,Wycombe,1,0,H,0,0,D,9.0,9.0,1.0,2.0,15.0,10.0,8.0,5.0,1.0,2.0,0.0,0.0,1,-1,0.2,-0.6000000000000001,-0.5,0.0,1,0
E3,2006/04/15,Darlington,Northampton,0,1,A,0,0,D,7.0,14.0,3.0,6.0,10.0,15.0,2.0,6.0,1.0,1.0,0.0,0.0,1,0,0.2,0.0,0.2,0.3,0,0
E3,2006/04/15,Grimsby,Shrewsbury,1,1,D,0,1,A,11.0,7.0,6.0,2.0,12.0,12.0,7.0,9.0,0.0,0.0,0.0,0.0,-1,1,0.0,0.0,0.0,-0.1,0,1
E3,2006/04/15,Lincoln,Bury,1,1,D,0,1,A,13.0,5.0,5.0,2.0,12.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0,-1,-0.2,0.0,0.4,0.0,0,1
E3,2006/04/15,Mansfield,Leyton Orient,0,1,A,0,0,D,11.0,6.0,3.0,3.0,17.0,10.0,7.0,3.0,2.0,1.0,0.0,0.0,0,1,0.2,0.4,0.05,0.2,0,0
E3,2006/04/15,Notts County,Macclesfield,1,1,D,1,0,H,12.0,7.0,6.0,2.0,14.0,12.0,7.0,5.0,2.0,0.0,0.0,0.0,-1,1,-0.2,0.2,-0.05,0.05,0,1
E3,2006/04/15,Oxford,Barnet,2,0,H,2,0,H,6.0,7.0,4.0,3.0,13.0,11.0,3.0,6.0,1.0,0.0,0.0,0.0,-1,1,0.2,0.2,0.0,-0.15,1,0
E3,2006/04/15,Peterboro,Boston,0,1,A,0,0,D,5.0,3.0,2.0,3.0,12.0,16.0,5.0,1.0,2.0,2.0,0.0,0.0,1,-1,0.0,-0.6000000000000001,0.2,-0.3,0,0
E3,2006/04/15,Rushden & D,Rochdale,1,1,D,0,0,D,11.0,11.0,5.0,8.0,22.0,21.0,4.0,4.0,4.0,0.0,0.0,0.0,1,0,0.2,-0.2,-0.3,-0.25,0,1
E3,2006/04/15,Stockport,Wrexham,2,1,H,2,1,H,14.0,16.0,8.0,7.0,10.0,12.0,3.0,6.0,1.0,2.0,0.0,0.0,0,-1,0.4,0.0,0.0,-0.05,1,0
E3,2006/04/15,Torquay,Cheltenham,1,2,A,1,0,H,11.0,10.0,6.0,4.0,18.0,8.0,6.0,1.0,0.0,1.0,0.0,0.0,-1,0,0.0,0.2,0.1,0.15,0,0
E3,2006/04/17,Barnet,Mansfield,1,0,H,1,0,H,10.0,6.0,4.0,5.0,22.0,17.0,6.0,4.0,4.0,1.0,0.0,2.0,-1,-1,-0.4,0.2,-0.1,0.0,1,0
E3,2006/04/17,Boston,Oxford,1,0,H,1,0,H,5.0,8.0,1.0,4.0,7.0,8.0,4.0,5.0,0.0,1.0,0.0,0.0,1,1,-0.2,0.2,0.1,-0.15,1,0
E3,2006/04/17,Bury,Chester,0,0,D,0,0,D,9.0,8.0,4.0,3.0,13.0,10.0,6.0,3.0,3.0,1.0,0.0,0.0,0,1,0.4,0.6000000000000001,-0.25,-0.45,0,0
E3,2006/04/17,Carlisle,Notts County,2,1,H,1,1,D,13.0,4.0,8.0,3.0,10.0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,0,0,0.8,0.0,0.45,-0.2,1,0
E3,2006/04/17,Cheltenham,Darlington,1,1,D,0,0,D,14.0,12.0,7.0,6.0,23.0,16.0,4.0,3.0,1.0,2.0,1.0,1.0,1,-1,0.4,-0.2,0.25,0.0,0,1
E3,2006/04/17,Leyton Orient,Grimsby,0,0,D,0,0,D,6.0,7.0,3.0,2.0,20.0,18.0,3.0,1.0,3.0,1.0,0.0,0.0,1,0,0.4,0.2,0.3,0.4,0,0
E3,2006/04/17,Macclesfield,Torquay,0,2,A,0,0,D,12.0,7.0,3.0,4.0,10.0,11.0,8.0,2.0,0.0,0.0,0.0,0.0,0,-1,-0.2,0.0,-0.05,-0.2,0,0
E3,2006/04/17,Northampton,Stockport,2,0,H,0,0,D,13.0,14.0,7.0,5.0,12.0,13.0,2.0,5.0,2.0,1.0,0.0,0.0,1,1,0.6000000000000001,0.6000000000000001,0.5,0.05,1,0
E3,2006/04/17,Rochdale,Peterboro,1,0,H,0,0,D,8.0,7.0,6.0,2.0,11.0,10.0,3.0,1.0,1.0,0.0,0.0,0.0,0,-1,-0.6000000000000001,-0.8,-0.45,0.05,1,0
E3,2006/04/17,Wrexham,Bristol Rvs,1,0,H,1,0,H,6.0,6.0,3.0,1.0,11.0,9.0,2.0,10.0,0.0,0.0,0.0,0.0,-1,0,-0.4,0.0,-0.1,0.2,1,0
E3,2006/04/17,Wycombe,Lincoln,0,3,A,0,0,D,6.0,11.0,2.0,5.0,11.0,15.0,4.0,2.0,1.0,2.0,0.0,0.0,-1,0,-0.6000000000000001,-0.4,-0.25,0.2,0,0
E3,2006/04/18,Shrewsbury,Rushden & D,4,1,H,2,0,H,9.0,8.0,7.0,3.0,10.0,16.0,6.0,2.0,1.0,3.0,0.0,0.0,0,0,0.0,0.2,-0.1,-0.2,1,0
E3,2006/04/21,Grimsby,Cheltenham,1,0,H,0,0,D,11.0,6.0,8.0,6.0,14.0,12.0,6.0,5.0,0.0,0.0,0.0,0.0,0,0,-0.2,0.0,0.1,0.25,1,0
E3,2006/04/22,Bristol Rvs,Boston,3,1,H,1,0,H,14.0,7.0,8.0,4.0,14.0,15.0,4.0,5.0,1.0,1.0,0.0,0.0,-1,1,-0.2,-0.2,-0.05,-0.2,1,0
E3,2006/04/22,Chester,Barnet,0,0,D,0,0,D,4.0,6.0,2.0,3.0,6.0,11.0,3.0,4.0,1.0,1.0,0.0,0.0,0,1,0.8,0.4,-0.4,-0.3,0,0
E3,2006/04/22,Darlington,Bury,2,3,A,1,1,D,16.0,11.0,5.0,7.0,13.0,12.0,4.0,6.0,3.0,3.0,0.0,0.0,0,0,0.4,0.2,0.2,-0.15,0,0
E3,2006/04/22,Lincoln,Leyton Orient,1,1,D,1,1,D,6.0,8.0,3.0,3.0,3.0,15.0,8.0,8.0,0.0,4.0,0.0,0.0,1,0,0.0,0.2,0.25,0.2,0,1
E3,2006/04/22,Mansfield,Carlisle,1,1,D,0,0,D,6.0,10.0,3.0,4.0,7.0,14.0,3.0,4.0,1.0,0.0,0.0,0.0,-1,1,0.0,1.0,0.1,0.65,0,1
E3,2006/04/22,Notts County,Rochdale,1,1,D,0,0,D,14.0,12.0,7.0,8.0,14.0,13.0,4.0,2.0,3.0,0.0,0.0,0.0,-1,1,-0.6000000000000001,-0.2,-0.35000000000000003,-0.4,0,1
E3,2006/04/22,Oxford,Northampton,1,3,A,0,1,A,7.0,7.0,2.0,4.0,12.0,9.0,3.0,8.0,0.0,0.0,0.0,0.0,-1,1,-0.4,0.8,-0.3,0.35000000000000003,0,0
E3,2006/04/22,Peterboro,Macclesfield,3,2,H,0,0,D,14.0,12.0,8.0,9.0,7.0,8.0,6.0,4.0,1.0,1.0,0.0,0.0,-1,-1,-0.4,0.0,-0.15,0.0,1,0
E3,2006/04/22,Rushden & D,Wycombe,1,3,A,1,0,H,13.0,20.0,10.0,10.0,16.0,15.0,8.0,6.0,5.0,2.0,1.0,0.0,-1,-1,0.2,-1.0,-0.2,0.05,0,0
E3,2006/04/22,Stockport,Shrewsbury,3,1,H,1,0,H,21.0,9.0,12.0,6.0,8.0,11.0,9.0,9.0,0.0,2.0,0.0,0.0,-1,1,0.0,0.6000000000000001,0.05,0.1,1,0
E3,2006/04/22,Torquay,Wrexham,1,0,H,1,0,H,6.0,12.0,3.0,2.0,12.0,11.0,6.0,8.0,1.0,0.0,0.0,0.0,1,1,0.2,-0.2,0.05,-0.15,1,0
E3,2006/04/25,Rochdale,Barnet,1,1,D,1,1,D,13.0,7.0,9.0,3.0,13.0,16.0,6.0,4.0,2.0,3.0,0.0,0.0,0,0,-0.4,0.0,-0.45,0.0,0,1
E3,2006/04/25,Torquay,Stockport,4,0,H,3,0,H,11.0,8.0,9.0,3.0,9.0,18.0,10.0,4.0,0.0,0.0,0.0,0.0,1,1,-0.2,0.4,-0.15,0.15,1,0
E3,2006/04/29,Barnet,Stockport,0,0,D,0,0,D,10.0,8.0,3.0,4.0,12.0,12.0,5.0,2.0,0.0,0.0,0.0,0.0,0,-1,0.0,-0.4,-0.2,-0.1,0,0
E3,2006/04/29,Boston,Rushden & D,2,0,H,0,0,D,7.0,9.0,7.0,6.0,23.0,10.0,3.0,4.0,1.0,2.0,0.0,0.0,-1,-1,-0.2,0.0,-0.15,-0.25,1,0
E3,2006/04/29,Bury,Mansfield,0,0,D,0,0,D,11.0,10.0,5.0,6.0,11.0,15.0,7.0,6.0,0.0,0.0,0.0,0.0,1,0,0.2,-0.2,-0.2,0.15,0,0
E3,2006/04/29,Carlisle,Torquay,1,2,A,0,2,A,16.0,9.0,7.0,1.0,7.0,13.0,10.0,6.0,0.0,3.0,0.0,0.0,0,1,0.6000000000000001,-0.2,0.35000000000000003,-0.15,0,0
E3,2006/04/29,Cheltenham,Notts County,2,0,H,1,0,H,10.0,8.0,7.0,3.0,8.0,13.0,2.0,6.0,0.0,2.0,0.0,0.0,-1,0,0.0,-0.4,0.05,-0.2,1,0
E3,2006/04/29,Leyton Orient,Peterboro,2,1,H,1,0,H,10.0,12.0,5.0,5.0,10.0,12.0,2.0,3.0,2.0,3.0,1.0,0.0,0,1,0.6000000000000001,-0.2,0.4,0.2,1,0
E3,2006/04/29,Macclesfield,Grimsby,1,1,D,1,1,D,9.0,14.0,5.0,8.0,10.0,13.0,7.0,8.0,0.0,0.0,0.0,0.0,-1,1,-0.2,0.0,0.0,0.05,0,1
E3,2006/04/29,Northampton,Chester,1,0,H,1,0,H,13.0,8.0,10.0,6.0,10.0,11.0,13.0,5.0,1.0,2.0,0.0,0.0,1,0,0.8,0.8,0.45,-0.2,1,0
E3,2006/04/29,Rochdale,Bristol Rvs,2,0,H,1,0,H,16.0,16.0,5.0,9.0,9.0,9.0,8.0,3.0,0.0,0.0,0.0,1.0,0,1,0.0,0.4,-0.25,0.1,1,0
E3,2006/04/29,Shrewsbury,Lincoln,0,1,A,0,0,D,16.0,6.0,3.0,4.0,17.0,13.0,11.0,3.0,1.0,1.0,0.0,0.0,-1,0,0.0,-0.4,-0.05,0.25,0,0
E3,2006/04/29,Wrexham,Oxford,1,1,D,1,0,H,10.0,11.0,4.0,2.0,15.0,9.0,4.0,3.0,0.0,1.0,0.0,0.0,-1,-1,-1.0,-0.2,-0.25,-0.2,0,1
E3,2006/04/29,Wycombe,Darlington,0,1,A,0,0,D,18.0,4.0,5.0,1.0,5.0,12.0,8.0,3.0,2.0,0.0,0.0,1.0,1,-1,-0.6000000000000001,0.2,-0.1,0.0,0,0
E3,2006/05/02,Rochdale,Carlisle,0,2,A,0,2,A,6.0,7.0,1.0,2.0,18.0,6.0,5.0,8.0,2.0,2.0,0.0,0.0,1,-1,0.4,0.4,-0.05,0.55,0,0
E3,2006/05/06,Bristol Rvs,Macclesfield,2,3,A,1,2,A,12.0,6.0,8.0,6.0,14.0,15.0,5.0,4.0,2.0,3.0,0.0,0.0,-1,0,-0.4,0.0,-0.1,-0.05,0,0
E3,2006/05/06,Chester,Shrewsbury,0,1,A,0,1,A,7.0,5.0,1.0,3.0,12.0,8.0,8.0,6.0,1.0,1.0,0.0,0.0,-1,-1,0.4,0.4,-0.45,0.1,0,0
E3,2006/05/06,Darlington,Wrexham,1,1,D,0,1,A,15.0,11.0,4.0,3.0,5.0,14.0,3.0,4.0,0.0,1.0,0.0,0.0,1,0,0.4,-0.4,0.2,-0.1,0,1
E3,2006/05/06,Grimsby,Northampton,1,1,D,0,0,D,14.0,5.0,6.0,2.0,10.0,19.0,8.0,4.0,0.0,2.0,0.0,0.0,0,1,0.0,0.8,0.15,0.45,0,1
E3,2006/05/06,Lincoln,Rochdale,1,1,D,0,0,D,12.0,8.0,8.0,4.0,8.0,8.0,17.0,9.0,0.0,0.0,0.0,0.0,1,-1,0.2,0.0,0.1,-0.2,0,1
E3,2006/05/06,Mansfield,Cheltenham,0,5,A,0,2,A,7.0,13.0,2.0,11.0,9.0,7.0,6.0,11.0,1.0,0.0,0.0,0.0,0,1,-0.2,0.2,-0.15,0.3,0,0
E3,2006/05/06,Notts County,Bury,2,2,D,0,1,A,8.0,6.0,3.0,4.0,18.0,17.0,6.0,3.0,1.0,1.0,0.0,0.0,-1,0,-0.6000000000000001,-0.2,-0.35000000000000003,-0.2,0,1
E3,2006/05/06,Oxford,Leyton Orient,2,3,A,1,1,D,8.0,24.0,6.0,15.0,13.0,15.0,3.0,4.0,1.0,2.0,1.0,0.0,0,1,-0.4,0.6000000000000001,-0.35000000000000003,0.3,0,0
E3,2006/05/06,Peterboro,Wycombe,0,2,A,0,1,A,12.0,10.0,7.0,5.0,10.0,15.0,6.0,3.0,0.0,2.0,0.0,0.0,-1,-1,-0.6000000000000001,-1.0,0.05,-0.2,0,0
E3,2006/05/06,Rushden & D,Barnet,1,2,A,0,0,D,5.0,12.0,1.0,5.0,15.0,21.0,3.0,7.0,2.0,5.0,0.0,0.0,-1,0,0.0,0.2,-0.2,-0.1,0,0
E3,2006/05/06,Stockport,Carlisle,0,0,D,0,0,D,16.0,9.0,7.0,2.0,13.0,19.0,6.0,3.0,0.0,1.0,0.0,0.0,0,1,0.2,0.6000000000000001,0.1,0.55,0,0
E3,2006/05/06,Torquay,Boston,0,0,D,0,0,D,7.0,7.0,4.0,2.0,15.0,14.0,4.0,6.0,3.0,0.0,0.0,0.0,1,1,0.2,0.6000000000000001,-0.05,0.2,0,0
E0,2005/08/13,Aston Villa,Bolton,2,2,D,2,2,D,3.0,13.0,2.0,6.0,14.0,16.0,7.0,8.0,0.0,2.0,0.0,0.0,-1,1,-0.2,0.2,-0.3,0.2,0,1
E0,2005/08/13,Everton,Man United,0,2,A,0,1,A,10.0,12.0,5.0,5.0,15.0,14.0,8.0,6.0,3.0,1.0,0.0,0.0,-1,1,0.0,0.4,0.05,0.55,0,0
E0,2005/08/13,Fulham,Birmingham,0,0,D,0,0,D,15.0,7.0,7.0,4.0,12.0,13.0,6.0,6.0,1.0,2.0,0.0,0.0,1,1,0.0,0.2,-0.15,0.15,0,0
E0,2005/08/13,Man City,West Brom,0,0,D,0,0,D,15.0,13.0,8.0,3.0,13.0,11.0,3.0,6.0,2.0,3.0,0.0,0.0,0,1,0.4,-0.2,-0.05,-0.15,0,0
E0,2005/08/13,Middlesbrough,Liverpool,0,0,D,0,0,D,4.0,16.0,2.0,7.0,17.0,11.0,5.0,0.0,2.0,3.0,1.0,0.0,0,1,0.2,0.2,-0.2,0.1,0,0
E0,2005/08/13,Portsmouth,Tottenham,0,2,A,0,1,A,11.0,11.0,7.0,6.0,13.0,23.0,7.0,2.0,0.0,2.0,0.0,0.0,-1,0,-0.4,0.0,-0.45,0.1,0,0
E0,2005/08/13,Sunderland,Charlton,1,3,A,1,1,D,12.0,14.0,8.0,4.0,15.0,17.0,5.0,5.0,2.0,0.0,0.0,1.0,1,0,0.4,-0.6000000000000001,0.45,-0.1,0,0
E0,2005/08/13,West Ham,Blackburn,3,1,H,0,1,A,13.0,11.0,5.0,5.0,11.0,14.0,2.0,6.0,0.0,1.0,0.0,1.0,1,0,0.6000000000000001,0.0,0.15,0.25,1,0
E0,2005/08/14,Arsenal,Newcastle,2,0,H,0,0,D,15.0,2.0,12.0,1.0,15.0,17.0,8.0,3.0,0.0,1.0,0.0,1.0,-1,0,0.4,0.0,0.45,-0.05,1,0
E0,2005/08/14,Wigan,Chelsea,0,1,A,0,0,D,12.0,20.0,5.0,9.0,14.0,7.0,2.0,6.0,1.0,0.0,0.0,0.0,1,0,0.4,0.6000000000000001,0.15,0.8,0,0
E0,2005/08/20,Birmingham,Man City,1,2,A,1,1,D,9.0,9.0,2.0,6.0,7.0,12.0,9.0,4.0,3.0,1.0,0.0,0.0,0,0,-0.2,0.6000000000000001,-0.2,0.25,0,0
E0,2005/08/20,Blackburn,Fulham,2,1,H,1,0,H,16.0,8.0,9.0,4.0,26.0,14.0,8.0,1.0,2.0,2.0,0.0,0.0,-1,0,-0.6000000000000001,0.0,-0.1,-0.05,1,0
E0,2005/08/20,Charlton,Wigan,1,0,H,1,0,H,21.0,4.0,10.0,0.0,10.0,11.0,4.0,4.0,0.0,1.0,0.0,0.0,1,-1,-0.4,0.2,0.0,0.35000000000000003,1,0
E0,2005/08/20,Liverpool,Sunderland,1,0,H,1,0,H,15.0,2.0,6.0,0.0,8.0,20.0,5.0,5.0,2.0,3.0,0.0,1.0,0,-1,-0.2,0.0,0.0,0.4,1,0
E0,2005/08/20,Man United,Aston Villa,1,0,H,0,0,D,18.0,3.0,12.0,3.0,13.0,21.0,11.0,7.0,2.0,1.0,0.0,0.0,1,0,0.4,-0.4,0.65,-0.2,1,0
E0,2005/08/20,Newcastle,West Ham,0,0,D,0,0,D,14.0,6.0,6.0,1.0,9.0,11.0,10.0,2.0,1.0,1.0,0.0,1.0,-1,1,-0.2,0.2,-0.1,0.15,0,0
E0,2005/08/20,Tottenham,Middlesbrough,2,0,H,0,0,D,18.0,12.0,8.0,3.0,16.0,10.0,5.0,6.0,3.0,1.0,0.0,0.0,1,0,0.0,0.4,-0.1,0.05,1,0
E0,2005/08/20,West Brom,Portsmouth,2,1,H,1,0,H,6.0,10.0,2.0,2.0,21.0,19.0,3.0,3.0,4.0,3.0,0.0,0.0,0,-1,-0.4,-0.4,-0.15,-0.5,1,0
E0,2005/08/21,Bolton,Everton,0,1,A,0,0,D,16.0,3.0,6.0,1.0,10.0,13.0,8.0,3.0,0.0,1.0,0.0,0.0,0,-1,-0.2,-0.4,0.05,-0.15,0,0
E0,2005/08/21,Chelsea,Arsenal,1,0,H,0,0,D,9.0,9.0,6.0,3.0,17.0,21.0,3.0,7.0,2.0,3.0,0.0,0.0,1,1,1.0,1.0,0.9,0.55,1,0
E0,2005/08/23,Birmingham,Middlesbrough,0,3,A,0,2,A,14.0,8.0,8.0,3.0,14.0,15.0,2.0,2.0,0.0,1.0,0.0,0.0,-1,-1,0.0,0.0,-0.15,-0.2,0,0
E0,2005/08/23,Portsmouth,Aston Villa,1,1,D,1,1,D,20.0,7.0,11.0,3.0,12.0,10.0,13.0,4.0,3.0,1.0,0.0,1.0,-1,-1,-0.4,-0.8,-0.45,-0.3,0,1
E0,2005/08/23,Sunderland,Man City,1,2,A,1,2,A,15.0,12.0,10.0,7.0,10.0,10.0,5.0,3.0,1.0,2.0,0.0,0.0,-1,1,0.4,0.6000000000000001,0.5,-0.05,0,0
E0,2005/08/24,Arsenal,Fulham,4,1,H,1,1,D,20.0,8.0,14.0,3.0,16.0,11.0,6.0,7.0,5.0,2.0,0.0,0.0,-1,-1,0.2,0.2,0.65,-0.15,1,0
E0,2005/08/24,Blackburn,Tottenham,0,0,D,0,0,D,11.0,1.0,7.0,1.0,15.0,12.0,7.0,0.0,2.0,2.0,1.0,0.0,1,1,-0.2,0.0,-0.15,0.05,0,0
E0,2005/08/24,Bolton,Newcastle,2,0,H,1,0,H,14.0,7.0,6.0,4.0,12.0,17.0,4.0,3.0,0.0,1.0,0.0,0.0,-1,0,-0.2,0.0,0.25,-0.2,1,0
E0,2005/08/24,Chelsea,West Brom,4,0,H,2,0,H,11.0,0.0,8.0,0.0,10.0,7.0,9.0,1.0,0.0,1.0,0.0,0.0,1,1,0.8,0.2,0.85,0.0,1,0
E0,2005/08/27,Aston Villa,Blackburn,1,0,H,1,0,H,10.0,9.0,3.0,2.0,13.0,16.0,4.0,11.0,2.0,2.0,0.0,0.0,0,0,-0.6000000000000001,-0.6000000000000001,-0.2,-0.1,1,0
E0,2005/08/27,Fulham,Everton,1,0,H,0,0,D,9.0,6.0,4.0,2.0,19.0,25.0,6.0,2.0,1.0,2.0,0.0,1.0,-1,1,0.0,-0.2,0.05,-0.3,1,0
E0,2005/08/27,Man City,Portsmouth,2,1,H,0,0,D,16.0,7.0,9.0,2.0,13.0,17.0,12.0,3.0,1.0,2.0,0.0,0.0,1,0,0.6000000000000001,-0.6000000000000001,0.2,-0.3,1,0
E0,2005/08/27,Tottenham,Chelsea,0,2,A,0,1,A,11.0,13.0,6.0,7.0,16.0,12.0,2.0,5.0,3.0,2.0,1.0,0.0,0,1,0.2,0.8,0.1,0.8,0,0
E0,2005/08/27,West Brom,Birmingham,2,3,A,1,3,A,15.0,8.0,8.0,7.0,11.0,24.0,3.0,2.0,1.0,3.0,0.0,0.0,-1,-1,-0.2,0.0,0.05,0.05,0,0
E0,2005/08/27,West Ham,Bolton,1,2,A,0,0,D,13.0,10.0,6.0,6.0,13.0,16.0,7.0,7.0,1.0,4.0,0.0,0.0,0,1,0.2,0.2,0.1,0.35000000000000003,0,0
E0,2005/08/27,Wigan,Sunderland,1,0,H,1,0,H,11.0,9.0,5.0,7.0,11.0,13.0,0.0,6.0,3.0,3.0,0.0,0.0,-1,-1,0.2,0.2,0.5,0.45,1,0
E0,2005/08/28,Middlesbrough,Charlton,0,3,A,0,1,A,10.0,12.0,6.0,8.0,18.0,15.0,6.0,1.0,2.0,1.0,0.0,0.0,1,1,0.4,-0.4,-0.1,-0.1,0,0
E0,2005/08/28,Newcastle,Man United,0,2,A,0,0,D,9.0,11.0,4.0,5.0,26.0,16.0,5.0,3.0,1.0,2.0,0.0,0.0,-1,1,-0.4,0.4,-0.2,0.55,0,0
E0,2005/09/10,Birmingham,Charlton,0,1,A,0,1,A,18.0,8.0,5.0,4.0,9.0,10.0,13.0,4.0,0.0,2.0,0.0,0.0,1,1,0.0,0.0,-0.35000000000000003,-0.35000000000000003,0,0
E0,2005/09/10,Chelsea,Sunderland,2,0,H,0,0,D,9.0,2.0,6.0,2.0,14.0,10.0,4.0,2.0,1.0,0.0,0.0,0.0,1,-1,0.8,-0.2,0.75,0.55,1,0
E0,2005/09/10,Everton,Portsmouth,0,1,A,0,0,D,11.0,12.0,6.0,8.0,10.0,12.0,11.0,6.0,2.0,1.0,0.0,0.0,-1,-1,-0.6000000000000001,-0.8,-0.2,-0.75,0,0
E0,2005/09/10,Man United,Man City,1,1,D,1,0,H,7.0,5.0,2.0,3.0,12.0,18.0,3.0,5.0,1.0,4.0,0.0,0.0,1,1,0.4,0.6000000000000001,0.55,0.3,0,1
E0,2005/09/10,Middlesbrough,Arsenal,2,1,H,1,0,H,6.0,13.0,5.0,8.0,17.0,16.0,6.0,7.0,3.0,4.0,0.0,0.0,-1,1,-0.2,0.6000000000000001,0.0,0.45,1,0
E0,2005/09/10,Newcastle,Fulham,1,1,D,0,1,A,15.0,13.0,10.0,8.0,19.0,16.0,10.0,8.0,4.0,1.0,1.0,0.0,-1,1,-0.6000000000000001,0.4,-0.15,-0.15,0,1
E0,2005/09/10,Tottenham,Liverpool,0,0,D,0,0,D,10.0,11.0,7.0,6.0,16.0,13.0,4.0,4.0,1.0,1.0,0.0,0.0,-1,1,0.0,0.0,0.1,0.15,0,0
E0,2005/09/10,West Brom,Wigan,1,2,A,1,1,D,10.0,9.0,5.0,4.0,19.0,15.0,5.0,0.0,3.0,1.0,0.0,0.0,-1,1,0.2,0.2,-0.05,0.3,0,0
E0,2005/09/11,Bolton,Blackburn,0,0,D,0,0,D,12.0,7.0,6.0,3.0,18.0,17.0,4.0,4.0,1.0,2.0,0.0,0.0,1,-1,0.2,-0.4,0.25,-0.05,0,0
E0,2005/09/12,West Ham,Aston Villa,4,0,H,2,0,H,14.0,14.0,9.0,8.0,15.0,12.0,4.0,11.0,0.0,1.0,0.0,0.0,-1,1,0.0,-0.4,0.05,-0.05,1,0
E0,2005/09/17,Aston Villa,Tottenham,1,1,D,1,0,H,13.0,13.0,6.0,7.0,14.0,14.0,4.0,3.0,1.0,2.0,0.0,0.0,-1,0,-0.6000000000000001,0.4,-0.15,0.0,0,1
E0,2005/09/17,Charlton,Chelsea,0,2,A,0,0,D,11.0,16.0,4.0,11.0,11.0,10.0,2.0,7.0,0.0,2.0,0.0,0.0,1,1,0.4,0.8,0.0,0.8,0,0
E0,2005/09/17,Fulham,West Ham,1,2,A,0,0,D,9.0,10.0,6.0,3.0,11.0,14.0,4.0,6.0,2.0,1.0,0.0,0.0,0,1,-0.2,0.4,0.0,0.1,0,0
E0,2005/09/17,Portsmouth,Birmingham,1,1,D,1,1,D,14.0,3.0,9.0,2.0,16.0,14.0,7.0,3.0,2.0,0.0,0.0,1.0,1,-1,-0.4,-0.4,-0.3,-0.25,0,1
E0,2005/09/17,Sunderland,West Brom,1,1,D,1,0,H,11.0,13.0,6.0,6.0,19.0,11.0,1.0,9.0,0.0,3.0,0.0,0.0,-1,-1,-0.6000000000000001,0.0,0.3,0.0,0,1
E0,2005/09/18,Blackburn,Newcastle,0,3,A,0,0,D,17.0,4.0,10.0,3.0,14.0,19.0,7.0,2.0,1.0,5.0,0.0,1.0,0,0,0.0,-0.4,0.2,-0.2,0,0
E0,2005/09/18,Liverpool,Man United,0,0,D,0,0,D,9.0,4.0,3.0,1.0,24.0,15.0,4.0,2.0,2.0,2.0,0.0,0.0,0,0,0.0,0.4,0.1,0.4,0,0
